Year,Month,Day,AVERAGE TEMPERATURE (Deg C),BAROMETRIC PRESSURE (hPa),CLOUD COVER (Oktas),DEWPOINT TEMPERATURE (Deg C),EVAPOTRANSPIRATION (mm),MAXIMUM TEMPERATURE (Deg C),MINIMUM TEMPERATURE (Deg C),RAINFALL (mm),RELATIVE HUMIDITY (%),SOLAR RADIATION (MJ/m2),SUNSHINE HOURS,WIND DIRECTION (Degrees),WIND SPEED (kt),Date
2022.0,May,10,32.9,960.2,4.0,22.299999999999997,7.4,40.4,25.6,0.0,47.0,24.9,7.9,240.0,4.0,2022-05-10
2022.0,May,11,33.4,960.8,5.0,21.2,5.6,41.0,27.8,0.0,39.0,18.7,2.8,230.0,5.0,2022-05-11
2022.0,May,12,32.8,960.2,4.0,21.799999999999997,6.7,39.0,28.9,1.9,45.0,25.6,5.3,160.0,5.0,2022-05-12
2022.0,May,13,33.6,961.3,5.0,20.8,6.4,40.0,26.5,0.0,36.0,24.6,6.0,140.0,4.0,2022-05-13
2022.0,May,14,32.1,961.8,3.0,20.3,7.8,40.3,25.6,0.0,41.0,26.0,6.0,130.0,4.0,2022-05-14
2022.0,May,15,31.3,961.6,3.0,18.3,7.3,40.0,28.0,0.5,35.0,26.1,8.1,100.0,5.0,2022-05-15
2022.0,May,16,31.0,961.2,6.0,16.6,6.7,37.7,26.8,1.2,28.0,24.1,6.9,140.0,4.0,2022-05-16
2022.0,May,17,31.4,960.3,6.0,18.799999999999997,6.6,37.1,26.4,0.0,37.0,23.8,5.6,160.0,6.0,2022-05-17
2022.0,May,18,31.8,961.7,6.0,20.8,4.7,35.7,26.2,1.0,45.0,14.8,4.9,150.0,4.0,2022-05-18
2022.0,May,19,30.0,961.5,7.0,19.4,7.3,41.2,27.4,0.0,47.0,25.1,7.3,230.0,5.0,2022-05-19
2022.0,May,20,31.3,961.3,7.0,18.1,6.7,40.5,28.2,0.0,34.0,24.3,5.8,170.0,4.0,2022-05-20
2022.0,May,21,31.5,961.9,3.0,18.9,7.3,40.1,26.9,0.0,37.0,26.9,6.8,170.0,4.0,2022-05-21
2022.0,May,22,30.9,961.0,6.0,18.099999999999998,6.9,39.0,26.0,0.0,36.0,27.1,7.6,150.0,3.0,2022-05-22
2022.0,May,23,30.6,961.8,3.0,15.600000000000001,7.1,40.1,26.0,0.0,25.0,26.7,8.0,180.0,4.0,2022-05-23
2022.0,May,24,31.3,963.3,1.0,18.1,7.0,40.0,26.2,0.0,34.0,26.6,6.6,210.0,5.0,2022-05-24
2022.0,May,25,31.3,963.5,3.0,18.9,6.3,39.0,26.3,2.4,38.0,26.6,8.8,160.0,5.0,2022-05-25
2022.0,May,26,30.7,962.9,7.0,18.9,7.2,39.7,25.0,0.0,41.0,25.4,7.4,170.0,5.0,2022-05-26
2022.0,May,27,31.6,961.1,1.0,20.200000000000003,7.3,40.2,25.3,0.0,43.0,26.4,7.3,180.0,4.0,2022-05-27
2022.0,May,28,31.7,960.2,1.0,19.9,7.0,40.0,25.3,0.0,41.0,26.7,9.2,160.0,4.0,2022-05-28
2022.0,May,29,31.7,960.4,4.0,18.5,7.3,40.3,25.0,0.0,34.0,26.6,8.5,170.0,4.0,2022-05-29
2022.0,May,30,31.2,960.9,5.0,18.0,7.4,38.8,26.0,0.0,34.0,25.3,9.0,180.0,5.0,2022-05-30
2022.0,May,31,31.6,959.8,3.0,19.200000000000003,6.5,39.3,24.3,0.0,38.0,25.4,5.8,190.0,4.0,2022-05-31
2022.0,Nov,1,26.5,963.2,6.0,11.9,5.8,35.5,19.4,0.0,27.0,23.2,7.4,30.0,6.0,2022-11-01
2022.0,Nov,2,26.8,963.8,4.0,12.600000000000001,6.0,33.8,20.7,0.0,29.0,23.5,8.8,50.0,7.0,2022-11-02
2022.0,Nov,3,26.4,963.8,3.0,11.799999999999999,5.9,33.3,19.9,0.0,27.0,23.4,5.6,40.0,6.0,2022-11-03
2022.0,Nov,4,25.4,964.2,4.0,10.2,5.8,33.0,16.3,0.0,24.0,23.8,6.5,40.0,5.0,2022-11-04
2022.0,Nov,5,24.4,964.4,7.0,9.599999999999998,5.4,33.3,16.0,0.0,26.0,22.3,5.8,30.0,5.0,2022-11-05
2022.0,Nov,6,24.5,964.4,1.0,9.7,5.5,34.4,14.8,0.0,26.0,23.4,9.2,30.0,5.0,2022-11-06
2022.0,Nov,7,24.9,963.3,6.0,10.299999999999999,5.7,35.4,17.4,0.0,27.0,23.1,9.2,30.0,5.0,2022-11-07
2022.0,Nov,8,25.8,963.2,1.0,11.4,5.8,35.2,17.9,0.0,28.0,22.5,7.4,30.0,6.0,2022-11-08
2022.0,Nov,9,26.2,962.2,5.0,11.6,5.7,35.0,17.0,0.0,27.0,22.9,5.7,40.0,5.0,2022-11-09
2022.0,Nov,10,26.3,963.2,7.0,11.9,5.7,35.3,17.7,0.0,28.0,22.4,6.8,50.0,6.0,2022-11-10
2022.0,Nov,11,26.4,964.3,2.0,12.399999999999999,6.1,35.0,20.0,0.0,30.0,23.1,5.8,50.0,7.0,2022-11-11
2022.0,Nov,12,25.7,965.4,2.0,11.5,6.3,33.8,21.0,0.0,29.0,23.1,5.6,40.0,7.0,2022-11-12
2022.0,Nov,13,24.9,965.2,5.0,10.099999999999998,5.9,32.6,17.2,0.0,26.0,23.1,7.1,30.0,6.0,2022-11-13
2022.0,Nov,14,23.8,964.6,3.0,9.200000000000001,5.5,32.5,12.5,0.0,27.0,22.9,7.3,30.0,6.0,2022-11-14
2022.0,Nov,15,23.6,963.8,4.0,9.600000000000001,5.5,33.0,16.3,0.0,30.0,22.7,8.4,30.0,6.0,2022-11-15
2022.0,Nov,16,24.3,963.5,2.0,10.3,5.7,33.2,18.0,0.0,30.0,22.8,7.3,30.0,6.0,2022-11-16
2022.0,Nov,17,24.5,963.4,1.0,10.3,5.7,33.0,17.2,0.0,29.0,22.9,8.8,40.0,6.0,2022-11-17
2022.0,Nov,18,24.4,963.7,2.0,10.2,5.6,33.2,15.8,0.0,29.0,22.7,6.0,30.0,6.0,2022-11-18
2022.0,Nov,19,24.3,963.8,6.0,10.100000000000001,5.7,33.4,15.9,0.0,29.0,22.0,5.5,30.0,5.0,2022-11-19
2022.0,Nov,20,25.0,963.8,2.0,10.6,5.9,33.9,16.0,0.0,28.0,22.6,7.2,30.0,6.0,2022-11-20
2022.0,Nov,21,24.5,963.8,1.0,9.5,6.1,34.3,17.5,0.0,25.0,23.0,7.9,40.0,6.0,2022-11-21
2022.0,Nov,22,23.4,963.5,4.0,7.799999999999999,6.4,33.3,13.9,1.7,22.0,23.0,5.9,40.0,7.0,2022-11-22
2022.0,Nov,23,22.9,963.1,2.0,6.899999999999999,6.3,32.6,16.4,0.0,20.0,22.5,6.6,30.0,7.0,2022-11-23
2022.0,Nov,24,23.3,963.5,0.0,8.100000000000001,6.1,32.8,17.8,0.0,24.0,22.4,6.0,30.0,6.0,2022-11-24
2022.0,Nov,25,23.0,963.1,2.0,8.0,5.9,32.0,15.5,0.0,25.0,22.4,7.2,30.0,5.0,2022-11-25
2022.0,Nov,26,22.8,961.5,6.0,7.800000000000001,5.3,31.6,13.3,1.8,25.0,22.4,7.5,40.0,5.0,2022-11-26
2022.0,Nov,27,22.0,960.9,5.0,7.4,5.4,32.8,10.8,0.0,27.0,22.5,7.8,30.0,5.0,2022-11-27
2022.0,Nov,28,21.7,961.3,6.0,7.299999999999999,5.3,31.6,16.2,0.0,28.0,22.3,6.2,30.0,5.0,2022-11-28
2022.0,Nov,29,21.7,961.9,5.0,8.1,5.3,31.1,11.8,0.0,32.0,22.5,5.5,30.0,5.0,2022-11-29
2022.0,Nov,30,21.3,962.0,7.0,7.700000000000001,5.2,31.1,17.5,0.0,32.0,21.8,6.8,30.0,4.0,2022-11-30
2022.0,Oct,1,27.7,962.7,6.0,21.299999999999997,5.6,33.8,23.3,0.0,68.0,24.9,9.1,240.0,6.0,2022-10-01
2022.0,Oct,2,28.9,961.4,6.0,22.5,5.4,33.4,23.7,0.0,68.0,24.0,7.5,240.0,5.0,2022-10-02
2022.0,Oct,3,28.8,961.0,4.0,21.5,5.0,33.6,22.6,6.7,69.0,23.1,7.0,210.0,4.0,2022-10-03
2022.0,Oct,4,28.7,962.3,7.0,23.5,4.9,33.9,23.9,1.2,74.0,17.2,8.1,150.0,4.0,2022-10-04
2022.0,Oct,5,27.6,962.7,8.0,20.7,3.9,33.7,21.6,3.7,70.0,16.0,5.2,190.0,4.0,2022-10-05
2022.0,Oct,6,27.4,962.4,7.0,20.5,3.0,31.9,22.599999999999998,4.1,76.0,22.1,0.0,170.0,3.0,2022-10-06
2022.0,Oct,7,27.9,962.5,6.0,21.5,4.3,33.7,22.8,0.0,68.0,23.8,5.0,180.0,4.0,2022-10-07
2022.0,Oct,8,29.0,962.5,2.0,22.4,5.1,33.7,23.2,0.0,67.0,24.0,9.5,140.0,3.0,2022-10-08
2022.0,Oct,9,28.7,963.3,1.0,20.7,5.3,35.2,22.5,0.0,60.0,24.9,7.9,150.0,4.0,2022-10-09
2022.0,Oct,10,27.9,962.7,1.0,18.299999999999997,5.4,35.3,21.4,0.0,52.0,24.0,6.3,140.0,4.0,2022-10-10
2022.0,Oct,11,27.7,961.9,6.0,17.7,4.6,34.2,21.6,0.0,50.0,22.2,7.4,150.0,4.0,2022-10-11
2022.0,Oct,12,27.9,962.4,3.0,19.9,5.0,36.0,24.1,4.6,60.0,21.1,6.0,150.0,4.0,2022-10-12
2022.0,Oct,13,29.1,962.1,7.0,21.9,5.8,35.2,22.1,0.0,65.0,24.1,8.0,180.0,4.0,2022-10-13
2022.0,Oct,14,28.3,961.8,6.0,18.5,5.9,34.4,21.0,0.0,51.0,24.9,6.5,100.0,4.0,2022-10-14
2022.0,Oct,15,26.5,962.4,4.0,12.7,5.7,35.0,22.0,0.0,31.0,25.0,7.8,150.0,4.0,2022-10-15
2022.0,Oct,16,26.3,963.5,0.0,12.9,5.6,30.5,17.4,0.0,33.0,24.9,7.0,120.0,5.0,2022-10-16
2022.0,Oct,17,26.8,963.3,0.0,13.600000000000001,6.2,36.2,19.2,0.0,34.0,24.9,7.6,60.0,6.0,2022-10-17
2022.0,Oct,18,27.6,962.4,4.0,14.200000000000001,5.8,34.6,19.0,0.0,33.0,24.6,8.6,50.0,6.0,2022-10-18
2022.0,Oct,19,27.5,961.7,7.0,13.9,5.4,34.5,19.4,1.5,32.0,23.6,6.8,50.0,5.0,2022-10-19
2022.0,Oct,20,27.2,962.6,5.0,13.799999999999999,5.4,34.6,19.6,0.0,33.0,23.6,8.6,50.0,5.0,2022-10-20
2022.0,Oct,21,26.8,963.2,6.0,13.4,5.6,35.4,18.5,1.3,33.0,22.4,8.8,30.0,5.0,2022-10-21
2022.0,Oct,22,27.1,963.9,5.0,13.100000000000001,5.6,35.7,18.4,0.6,30.0,22.0,6.6,70.0,4.0,2022-10-22
2022.0,Oct,23,28.1,963.0,7.0,15.100000000000001,4.2,36.2,23.3,0.3,35.0,19.2,5.2,70.0,5.0,2022-10-23
2022.0,Oct,24,29.4,962.7,2.0,19.2,6.3,35.6,24.0,0.0,49.0,22.9,8.4,50.0,7.0,2022-10-24
2022.0,Oct,25,28.2,963.2,1.0,13.799999999999999,5.6,35.0,21.6,0.0,28.0,24.0,9.3,50.0,6.0,2022-10-25
2022.0,Oct,26,27.8,963.7,0.0,13.0,5.7,34.0,17.7,0.0,26.0,24.3,7.9,30.0,6.0,2022-10-26
2022.0,Oct,27,26.3,963.4,3.0,11.5,5.6,35.2,15.5,0.0,26.0,22.7,8.6,30.0,6.0,2022-10-27
2022.0,Oct,28,26.3,962.6,7.0,11.9,5.3,34.3,17.0,1.8,28.0,22.1,7.1,40.0,6.0,2022-10-28
2022.0,Oct,29,26.5,962.3,8.0,12.1,5.4,34.3,17.4,0.0,28.0,22.2,8.2,30.0,6.0,2022-10-29
2022.0,Oct,30,26.9,962.8,4.0,12.499999999999998,5.9,33.4,18.4,0.0,28.0,23.7,8.9,30.0,7.0,2022-10-30
2022.0,Oct,31,27.0,963.8,5.0,12.4,5.8,34.6,20.6,0.0,27.0,23.4,8.7,30.0,6.0,2022-10-31
2022.0,Sep,1,25.4,964.0,6.0,21.4,4.6,31.0,22.5,8.8,80.0,19.3,6.4,210.0,4.0,2022-09-01
2022.0,Sep,2,25.7,964.7,7.0,21.5,3.8,29.6,22.9,8.5,86.0,23.9,3.6,190.0,3.0,2022-09-02
2022.0,Sep,3,26.6,964.5,6.0,22.0,4.9,32.8,22.9,9.5,77.0,24.7,4.300000000000001,190.0,3.0,2022-09-03
2022.0,Sep,4,27.8,964.4,6.0,20.9,4.6,32.1,22.8,2.0,75.0,22.2,7.699999999999999,180.0,4.0,2022-09-04
2022.0,Sep,5,27.1,963.7,7.0,22.5,4.6,31.8,22.9,13.5,77.0,18.9,4.1,180.0,2.0,2022-09-05
2022.0,Sep,6,26.9,962.4,8.0,22.2,2.7,32.1,23.099999999999998,3.5,81.0,21.0,0.0,220.0,3.0,2022-09-06
2022.0,Sep,7,26.4,962.1,7.0,22.4,4.6,33.3,23.0,10.6,80.0,23.1,7.1,190.0,4.0,2022-09-07
2022.0,Sep,8,26.8,963.4,8.0,20.2,3.8,30.5,23.6,6.5,84.0,21.8,0.8999999999999999,210.0,3.0,2022-09-08
2022.0,Sep,9,26.8,964.0,8.0,21.6,3.9,30.0,23.8,2.1,85.0,17.3,4.4,200.0,3.0,2022-09-09
2022.0,Sep,10,25.9,963.3,5.0,22.099999999999998,4.5,31.5,22.6,0.0,81.0,21.7,5.1,190.0,3.0,2022-09-10
2022.0,Sep,11,26.8,962.0,4.0,22.200000000000003,5.2,33.5,23.0,9.6,77.0,25.4,5.1,220.0,5.0,2022-09-11
2022.0,Sep,12,27.5,962.2,8.0,20.5,3.6,30.0,21.7,0.0,71.0,21.2,0.0,220.0,5.0,2022-09-12
2022.0,Sep,13,27.9,961.8,5.0,21.5,4.9,33.0,22.4,0.0,68.0,22.1,5.9,180.0,3.0,2022-09-13
2022.0,Sep,14,28.0,962.0,7.0,21.8,5.2,34.0,23.6,11.3,69.0,23.7,5.5,190.0,4.0,2022-09-14
2022.0,Sep,15,28.5,962.3,8.0,21.0,2.8,33.2,22.9,12.4,72.0,16.9,0.30000000000000004,220.0,5.0,2022-09-15
2022.0,Sep,16,27.3,962.0,8.0,20.8,1.9,29.8,23.3,0.7,80.0,10.9,0.0,260.0,3.0,2022-09-16
2022.0,Sep,17,25.6,961.5,8.0,21.400000000000002,3.6,31.0,22.4,7.3,79.0,18.2,5.800000000000001,190.0,4.0,2022-09-17
2022.0,Sep,18,26.1,962.9,7.0,22.5,3.4,29.8,22.8,0.8,82.0,17.0,3.1,170.0,4.0,2022-09-18
2022.0,Sep,19,25.6,963.3,5.0,20.5,4.7,30.5,22.400000000000002,7.9,84.0,24.3,5.6,200.0,4.0,2022-09-19
2022.0,Sep,20,25.9,962.7,6.0,20.5,3.6,29.6,20.6,0.0,73.0,17.2,4.199999999999999,220.0,3.0,2022-09-20
2022.0,Sep,21,27.9,961.8,3.0,22.5,4.8,34.0,22.5,1.1,73.0,24.0,5.4,170.0,3.0,2022-09-21
2022.0,Sep,22,27.3,962.4,7.0,21.700000000000003,4.9,33.0,24.1,7.1,72.0,22.6,8.0,200.0,5.0,2022-09-22
2022.0,Sep,23,27.7,961.7,6.0,22.7,4.5,34.2,23.299999999999997,0.0,78.0,22.2,8.4,190.0,3.0,2022-09-23
2022.0,Sep,24,27.7,961.0,4.0,21.5,5.2,34.2,23.4,0.0,69.0,24.9,7.299999999999999,150.0,3.0,2022-09-24
2022.0,Sep,25,28.1,961.6,7.0,21.1,4.8,33.8,22.6,1.5,65.0,24.0,4.1,210.0,4.0,2022-09-25
2022.0,Sep,26,28.3,962.6,7.0,22.1,4.6,33.7,23.6,7.2,69.0,23.9,4.5,190.0,4.0,2022-09-26
2022.0,Sep,27,27.9,962.6,7.0,21.3,4.6,31.8,22.5,0.0,73.0,23.2,5.699999999999999,210.0,4.0,2022-09-27
2022.0,Sep,28,28.0,963.1,6.0,23.0,4.3,32.8,24.3,6.0,75.0,20.0,5.1,170.0,4.0,2022-09-28
2022.0,Sep,29,26.5,962.0,4.0,21.3,4.7,32.0,21.9,0.0,77.0,23.3,6.6,180.0,3.0,2022-09-29
2022.0,Sep,30,26.9,963.1,6.0,21.299999999999997,5.0,32.0,23.3,0.0,72.0,23.4,8.4,220.0,2.0,2022-09-30
2023.0,April,1,29.5,961.0,2.0,12.100000000000001,8.5,38.0,22.1,0.0,13.0,27.2,9.4,20.0,6.0,2023-04-01
2023.0,April,2,29.1,959.2,2.0,11.3,8.1,38.2,21.4,0.0,11.0,27.3,9.3,20.0,6.0,2023-04-02
2023.0,April,3,29.4,958.9,7.0,11.599999999999998,7.2,39.9,21.9,0.0,11.0,25.0,7.0,30.0,4.0,2023-04-03
2023.0,April,4,30.3,958.9,5.0,12.100000000000001,8.2,40.1,22.2,0.0,9.0,27.3,9.2,30.0,5.0,2023-04-04
2023.0,April,5,30.6,958.0,3.0,12.400000000000002,8.5,41.8,18.6,0.0,9.0,27.7,6.1,80.0,5.0,2023-04-05
2023.0,April,6,30.8,957.1,8.0,13.0,6.9,42.2,22.2,0.0,11.0,27.3,8.8,150.0,3.0,2023-04-06
2023.0,April,7,31.6,957.3,5.0,14.8,7.7,41.5,29.0,0.0,16.0,24.4,6.0,250.0,5.0,2023-04-07
2023.0,April,8,33.1,958.4,6.0,17.900000000000002,7.5,41.5,28.2,0.0,24.0,24.8,6.8,210.0,5.0,2023-04-08
2023.0,April,9,33.7,959.0,8.0,20.1,5.7,39.0,28.0,0.0,32.0,25.4,2.2,260.0,5.0,2023-04-09
2023.0,April,10,32.6,958.9,7.0,19.6,6.8,39.5,25.4,0.0,35.0,25.1,7.5,150.0,4.0,2023-04-10
2023.0,April,11,31.5,960.5,5.0,16.9,7.8,37.5,26.0,0.0,27.0,27.2,7.4,40.0,6.0,2023-04-11
2023.0,April,12,30.0,960.7,5.0,13.8,8.3,36.2,25.1,0.0,19.0,27.6,7.2,40.0,6.0,2023-04-12
2023.0,April,13,30.1,960.6,5.0,13.100000000000001,8.6,39.0,21.8,0.0,15.0,27.8,7.8,50.0,6.0,2023-04-13
2023.0,April,14,30.4,960.3,8.0,13.0,7.7,39.6,24.5,0.0,13.0,25.2,4.9,50.0,5.0,2023-04-14
2023.0,April,15,30.4,959.0,7.0,13.0,7.4,39.5,23.9,0.0,13.0,26.1,5.2,110.0,4.0,2023-04-15
2023.0,April,16,30.6,957.5,7.0,14.400000000000002,6.5,41.0,23.4,0.0,19.0,26.7,8.1,150.0,4.0,2023-04-16
2023.0,April,17,32.4,957.9,4.0,19.799999999999997,6.7,42.0,27.8,0.0,37.0,24.3,8.3,160.0,4.0,2023-04-17
2023.0,April,18,32.8,957.9,3.0,18.799999999999997,7.8,42.6,26.8,0.0,30.0,25.4,9.0,180.0,4.0,2023-04-18
2023.0,April,19,34.2,956.6,4.0,19.800000000000004,7.4,41.9,27.5,0.0,28.0,25.4,6.5,180.0,5.0,2023-04-19
2023.0,April,20,33.1,955.4,6.0,20.900000000000002,7.5,41.6,27.8,0.0,39.0,24.7,7.1,250.0,6.0,2023-04-20
2023.0,April,21,34.2,956.0,3.0,20.400000000000002,7.4,41.7,26.9,0.0,31.0,25.8,6.3,220.0,5.0,2023-04-21
2023.0,April,22,33.8,957.1,5.0,21.4,7.5,40.0,28.0,0.0,38.0,23.7,6.1,230.0,6.0,2023-04-22
2023.0,April,23,34.1,961.3,8.0,21.700000000000003,3.8,34.1,26.5,0.0,38.0,17.0,0.0,180.0,7.0,2023-04-23
2023.0,April,24,31.4,959.5,5.0,22.0,6.1,40.0,22.4,0.0,55.0,24.4,4.8,260.0,4.0,2023-04-24
2023.0,April,25,31.8,957.9,4.0,19.6,7.0,41.5,26.4,0.0,39.0,25.2,8.1,210.0,4.0,2023-04-25
2023.0,April,26,33.1,959.1,8.0,19.3,5.2,40.0,27.3,0.0,31.0,20.8,2.6,260.0,5.0,2023-04-26
2023.0,April,27,32.7,960.8,7.0,21.300000000000004,6.9,40.0,26.0,0.0,43.0,21.8,5.1,230.0,6.0,2023-04-27
2023.0,April,28,32.4,960.1,6.0,20.599999999999998,6.8,41.9,29.0,0.0,41.0,23.9,5.9,200.0,5.0,2023-04-28
2023.0,April,29,34.0,960.1,4.0,19.2,7.1,40.0,28.4,0.0,26.0,25.9,7.4,160.0,5.0,2023-04-29
2023.0,April,30,32.2,960.5,1.0,18.200000000000003,6.8,39.0,25.2,0.0,30.0,24.8,7.2,150.0,5.0,2023-04-30
2023.0,Aug,1,29.8,964.1,6.0,22.6,5.3,33.1,23.5,0.0,64.0,19.6,5.0,230.0,6.0,2023-08-01
2023.0,Aug,2,28.5,964.2,7.0,21.3,3.8,33.1,25.4,23.3,64.0,21.3,3.3000000000000003,230.0,6.0,2023-08-02
2023.0,Aug,3,28.3,964.3,6.0,21.9,4.2,32.5,22.700000000000003,0.0,72.0,16.8,5.0,210.0,5.0,2023-08-03
2023.0,Aug,4,27.0,965.1,8.0,22.4,2.8,32.6,23.5,42.1,77.0,17.0,0.8000000000000003,230.0,3.0,2023-08-04
2023.0,Aug,5,26.7,965.3,8.0,21.7,2.9,30.1,23.9,0.0,86.0,5.8,0.0,250.0,4.0,2023-08-05
2023.0,Aug,6,24.9,964.9,8.0,21.299999999999997,2.2,27.7,23.2,0.8,82.0,8.8,0.0,250.0,5.0,2023-08-06
2023.0,Aug,7,25.1,963.4,6.0,21.900000000000002,3.8,29.4,23.3,7.9,84.0,16.5,3.9,230.0,6.0,2023-08-07
2023.0,Aug,8,26.4,963.8,7.0,21.2,4.4,30.0,21.599999999999998,37.8,76.0,16.8,3.3000000000000003,240.0,6.0,2023-08-08
2023.0,Aug,9,26.0,963.9,8.0,20.5,2.1,30.0,21.6,0.0,78.0,5.4,0.0,240.0,4.0,2023-08-09
2023.0,Aug,10,24.5,963.5,4.0,20.5,4.6,30.0,22.1,0.0,88.0,19.3,7.0,210.0,4.0,2023-08-10
2023.0,Aug,11,26.0,962.1,6.0,22.0,5.0,27.2,22.7,23.4,80.0,21.1,5.5,220.0,3.0,2023-08-11
2023.0,Aug,12,26.6,962.3,8.0,21.2,3.2,29.2,22.0,0.0,77.0,8.8,1.1,210.0,5.0,2023-08-12
2023.0,Aug,13,24.8,964.6,8.0,21.6,4.6,32.5,22.1,1.6,84.0,21.3,4.1,190.0,4.0,2023-08-13
2023.0,Aug,14,26.2,965.2,6.0,21.6,4.3,29.5,23.2,0.0,77.0,22.6,5.1,180.0,3.0,2023-08-14
2023.0,Aug,15,27.3,963.4,7.0,22.1,5.1,29.0,24.0,0.0,74.0,24.7,8.5,140.0,2.0,2023-08-15
2023.0,Aug,16,27.9,961.8,6.0,22.099999999999998,5.3,31.0,26.0,7.3,71.0,24.6,4.4,240.0,3.0,2023-08-16
2023.0,Aug,17,28.8,961.2,7.0,21.8,5.3,33.2,23.4,0.0,65.0,26.0,4.199999999999999,240.0,4.0,2023-08-17
2023.0,Aug,18,29.6,961.1,8.0,22.7,4.2,35.0,22.8,0.0,66.0,22.5,5.199999999999999,240.0,5.0,2023-08-18
2023.0,Aug,19,29.1,962.4,7.0,22.7,4.1,33.2,24.1,0.0,75.0,13.5,4.6,170.0,5.0,2023-08-19
2023.0,Aug,20,27.0,962.1,5.0,22.2,4.4,34.0,24.5,0.0,76.0,23.0,6.4,220.0,2.0,2023-08-20
2023.0,Aug,21,27.4,960.4,4.0,22.4,4.6,35.2,24.8,0.0,75.0,23.1,4.9,220.0,4.0,2023-08-21
2023.0,Aug,22,29.0,959.6,6.0,22.8,5.3,34.2,23.3,0.0,69.0,25.1,6.5,240.0,6.0,2023-08-22
2023.0,Aug,23,29.7,961.5,8.0,21.7,3.1,25.2,24.9,16.0,76.0,14.6,0.0,210.0,5.0,2023-08-23
2023.0,Aug,24,26.8,961.5,3.0,20.2,4.9,31.0,23.6,0.0,84.0,20.1,5.9,220.0,3.0,2023-08-24
2023.0,Aug,25,26.9,961.6,6.0,21.9,5.2,33.6,23.4,17.7,75.0,23.9,6.5,220.0,3.0,2023-08-25
2023.0,Aug,26,28.4,964.2,8.0,20.6,1.6,25.6,22.0,14.1,68.0,12.0,0.0,230.0,4.0,2023-08-26
2023.0,Aug,27,25.8,964.3,4.0,20.4,5.3,31.8,21.0,0.0,73.0,25.8,7.5,260.0,4.0,2023-08-27
2023.0,Aug,28,27.6,963.0,6.0,19.5,4.0,31.5,21.0,12.1,67.0,23.4,0.5,220.0,5.0,2023-08-28
2023.0,Aug,29,28.6,963.2,6.0,20.0,4.2,31.6,22.8,0.0,71.0,21.2,2.8000000000000003,190.0,4.0,2023-08-29
2023.0,Aug,30,28.1,963.9,6.0,20.0,4.8,32.9,23.1,0.0,75.0,24.6,6.6,230.0,4.0,2023-08-30
2023.0,Aug,31,28.5,962.6,8.0,23.1,4.0,30.1,24.0,28.0,73.0,21.1,2.9,200.0,4.0,2023-08-31
2023.0,Dec,1,27.1,963.2,0.0,10.5,5.9,36.0,18.6,0.0,17.0,22.0,8.3,30.0,5.0,2023-12-01
2023.0,Dec,2,25.6,962.3,5.0,9.600000000000001,5.7,36.5,18.5,0.0,20.0,22.0,5.7,30.0,5.0,2023-12-02
2023.0,Dec,3,25.5,963.2,6.0,10.1,6.0,36.6,16.0,0.0,23.0,21.6,6.5,30.0,5.0,2023-12-03
2023.0,Dec,4,25.8,963.9,4.0,10.200000000000001,6.3,36.5,14.4,0.0,22.0,21.4,6.1,40.0,6.0,2023-12-04
2023.0,Dec,5,25.7,964.4,2.0,9.899999999999999,6.1,34.5,20.5,0.0,21.0,21.8,8.5,30.0,6.0,2023-12-05
2023.0,Dec,6,24.9,965.0,4.0,9.099999999999998,6.0,34.1,16.7,0.0,21.0,21.5,7.2,30.0,6.0,2023-12-06
2023.0,Dec,7,24.6,965.0,8.0,9.000000000000002,5.9,33.6,16.0,0.0,22.0,20.7,7.1,20.0,6.0,2023-12-07
2023.0,Dec,8,23.8,962.9,8.0,8.4,5.7,32.5,15.7,0.0,23.0,21.8,7.4,20.0,4.0,2023-12-08
2023.0,Dec,9,22.4,963.7,2.0,6.999999999999998,5.9,33.0,15.2,0.0,23.0,21.7,7.7,30.0,5.0,2023-12-09
2023.0,Dec,10,22.2,966.2,2.0,7.399999999999999,5.6,28.0,11.5,0.0,26.0,21.8,9.0,20.0,7.0,2023-12-10
2023.0,Dec,11,21.4,966.7,1.0,7.599999999999998,5.6,29.5,13.3,0.0,31.0,21.9,8.3,40.0,6.0,2023-12-11
2023.0,Dec,12,20.5,965.7,5.0,6.9,5.5,29.1,15.6,0.0,32.0,21.9,6.6,40.0,6.0,2023-12-12
2023.0,Dec,13,20.9,964.8,2.0,7.299999999999999,5.4,29.2,15.0,0.0,32.0,21.4,6.2,30.0,5.0,2023-12-13
2023.0,Dec,14,21.6,964.0,2.0,8.200000000000001,5.6,31.0,15.6,0.0,33.0,21.3,6.4,30.0,5.0,2023-12-14
2023.0,Dec,15,22.1,963.2,0.0,8.500000000000002,5.7,31.6,15.6,0.0,32.0,21.1,6.5,30.0,6.0,2023-12-15
2023.0,Dec,16,22.1,963.1,1.0,7.500000000000002,5.5,33.0,15.3,0.0,27.0,21.2,6.3,30.0,5.0,2023-12-16
2023.0,Dec,17,22.3,962.8,0.0,7.5,5.5,33.5,15.0,0.0,26.0,21.3,9.0,30.0,5.0,2023-12-17
2023.0,Dec,18,23.5,962.8,1.0,9.3,5.4,34.6,14.2,0.0,29.0,21.3,6.8,20.0,5.0,2023-12-18
2023.0,Dec,19,23.8,963.6,0.0,10.200000000000001,5.3,34.0,13.7,0.0,32.0,21.2,9.2,80.0,5.0,2023-12-19
